Elapsed time,CPU (%),Real (MB),Virtual (MB)
12:18:39,3015.02,796224.1
12:18:40,3241.60,849499.7
12:18:41,3066.17,839152.6
12:18:42,3231.91,837781.2
12:18:43,3178.51,831803.9
12:18:44,3186.24,835491.3
12:18:45,3199.31,816234.3
12:18:46,3104.27,823428.3
12:18:47,3191.86,842593.7
12:18:48,3123.82,850686.2
12:18:49,3149.74,866385.0
12:18:50,3016.18,816599.0
12:18:51,3148.64,836845.3
12:18:52,3197.95,843132.7
12:18:53,3259.39,839916.2
12:18:54,3092.27,825482.7
12:18:55,3121.21,816892.6
12:18:56,3113.99,798637.2
12:18:57,3318.99,857149.1
12:18:58,3192.84,845959.9
12:18:59,3226.01,841266.6
12:19:00,2878.93,833230.3
12:19:01,3232.25,864959.9
12:19:02,3099.16,828673.6
12:19:03,3153.13,829544.4
12:19:04,3088.11,839233.9
12:19:05,3130.91,824691.6
12:19:06,3012.52,796955.5
12:19:07,3160.30,867878.7
12:19:08,3279.64,881780.3
12:19:09,3255.30,839916.0
12:19:10,3113.72,823669.9
12:19:11,3249.85,822196.9
12:19:12,3314.14,874510.9
12:19:13,3021.80,806062.5
12:19:14,3061.93,836557.2
12:19:15,2976.89,826915.3
12:19:16,3259.52,840029.1
12:19:17,3230.57,846430.9
12:19:18,3078.52,824635.4
12:19:19,3179.75,848636.1
12:19:20,3167.09,851035.3
12:19:21,3083.80,831826.2
12:19:22,3208.27,853247.9
12:19:23,3068.08,826244.2
12:19:24,3047.61,818855.2
12:19:25,2998.19,846987.1
12:19:26,3172.63,852828.6
12:19:27,3024.65,819926.2
12:19:28,3239.72,848422.9
12:19:29,2986.84,795785.1
12:19:30,3036.32,825299.1
12:19:31,3165.28,806463.9
12:19:32,3245.50,843844.4
12:19:33,3191.64,827980.6
12:19:34,3186.62,843324.6
12:19:35,3129.52,834259.6
12:19:36,3146.60,829957.1
12:19:37,3126.10,827022.1
12:19:38,3222.56,829779.0
12:19:39,3202.01,845010.7
12:19:40,3203.41,836452.0
12:19:41,3161.87,833543.7
12:19:42,3197.62,853535.5
12:19:43,2995.86,837999.9
12:19:44,3137.51,838140.0
12:19:45,3085.74,807060.1
12:19:46,3241.30,857073.3
12:19:47,3115.26,840796.6
12:19:48,3162.20,832004.8
12:19:49,3282.21,858639.1
12:19:50,3319.99,882087.0
12:19:51,3242.51,861152.4
12:19:52,3128.87,845108.9
12:19:53,2951.06,791599.5
12:19:54,3224.78,847297.6
12:19:55,3206.84,838571.6
12:19:56,3169.82,842046.4
12:19:57,3168.40,851693.2
12:19:58,3121.80,815621.9
12:19:59,3284.63,864082.8
12:20:00,3296.79,835675.1
12:20:01,3088.71,822502.1
12:20:02,3135.02,841062.1
12:20:03,3264.23,880833.2
12:20:04,3118.20,863712.6
12:20:05,3099.58,852361.8
12:20:06,3202.92,851074.0
12:20:07,3181.09,862897.6
12:20:08,3028.15,833885.8
12:20:09,3106.81,825219.5
12:20:10,3194.31,832919.5
12:20:11,3128.46,821484.6
12:20:12,3157.92,837169.8
12:20:13,3207.72,851369.8
12:20:14,3203.99,820043.4
12:20:15,3152.20,814001.5
12:20:16,3232.78,851651.2
12:20:17,3254.48,855997.7
12:20:18,3186.11,849264.0
12:20:19,3313.28,857973.5
12:20:20,658.98,174469.1
12:20:21,0.00,0.00
12:20:22,0.00,0.00
12:20:23,0.00,0.00
12:20:24,0.00,0.00
12:20:25,0.00,0.00
12:20:26,0.00,0.00
12:20:27,0.00,0.00
12:20:28,0.00,0.00
12:20:29,0.00,0.00
12:20:30,0.00,0.00
12:20:31,0.00,0.00
12:20:32,0.00,0.00
12:20:33,0.00,0.00
12:20:34,0.00,0.00
12:20:35,0.00,0.00
12:20:36,0.00,0.00
12:20:37,0.00,0.00
12:20:38,0.00,0.00
12:20:39,0.00,0.00
12:20:40,0.00,0.00
12:20:41,0.00,0.00
12:20:42,0.00,0.00
12:20:43,0.00,0.00
12:20:44,0.00,0.00
12:20:45,0.00,0.00
12:20:46,0.00,0.00
12:20:47,0.00,0.00
12:20:48,0.00,0.00
12:20:49,0.00,0.00
12:20:50,0.00,0.00
12:20:51,0.00,0.00
12:20:52,0.00,0.00
12:20:53,0.00,0.00
12:20:54,0.00,0.00
12:20:55,0.00,0.00
12:20:56,0.00,0.00
12:20:57,0.00,0.00
12:20:58,0.00,0.00
12:20:59,0.00,0.00
12:21:00,0.00,0.00
12:21:01,0.00,0.00
12:21:02,0.00,0.00
12:21:03,0.00,0.00
12:21:04,0.00,0.00
12:21:05,0.00,0.00
12:21:06,0.00,0.00
12:21:07,0.00,0.00
12:21:08,0.00,0.00
12:21:09,0.00,0.00
12:21:10,0.00,0.00
12:21:11,0.00,0.00
12:21:12,0.00,0.00
12:21:13,0.00,0.00
12:21:14,0.00,0.00
12:21:15,0.00,0.00
12:21:16,0.00,0.00
12:21:17,0.00,0.00
12:21:18,0.00,0.00
12:21:19,0.00,0.00
12:21:20,0.00,0.00
